iyear,imonth,iday,extended,governorate,city,longitude,latitude,success,suicide,attacktype1,attacktype1_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,target1,natlty1_txt,gname,individual,weaptype,weaptype_txt,nkills
2016,10,13,1,North Sinai,Arish,33.800864,31.126646,1,0,6,Hostage Taking (Kidnapping),15,Religious Figures/Institutions,85,Religious Figure,Sufi Cleric: Sheikh Sulayman Abu-Haraz,Egypt,Sinai Province of the Islamic State,0,5,Firearms,0
2016,10,14,0,North Sinai,Unknown,33.408322,31.050078,1,0,2,Armed Assault,4,Military,36,Military Checkpoint,Checkpoint,Egypt,Sinai Province of the Islamic State,0,6,Explosives,27
2016,10,14,0,North Sinai,Zuqdan,33.617577,30.608472,1,0,9,Unknown,4,Military,36,Military Checkpoint,Checkpoint,Egypt,Muslim extremists,0,13,Unknown,4
2016,10,16,0,North Sinai,Sheikh Zuweid,34.117064,31.212225,0,1,3,Bombing/Explosion,3,Police,22,"Police Building (headquarters, station, school)",Police Station,Egypt,Unknown,0,6,Explosives,2
2016,10,16,0,North Sinai,Gora,34.146268,31.082872,1,0,3,Bombing/Explosion,4,Military,35,Military Transportation/Vehicle (excluding convoys),Armored Vehicle,Egypt,Unknown,0,6,Explosives,1
2016,10,16,0,North Sinai,Abu Tawilah,34.151037,31.211786,1,0,2,Armed Assault,4,Military,29,Military Unit/Patrol/Convoy,Patrol,Egypt,Sinai Province of the Islamic State,0,5,Firearms,8
2016,10,16,0,North Sinai,Sheikh Zuweid,34.117064,31.212225,1,0,3,Bombing/Explosion,4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Soldiers,Egypt,Unknown,0,6,Explosives,0
2016,10,16,0,North Sinai,Sheikh Zuweid,34.117064,31.212225,1,0,3,Bombing/Explosion,4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Soldiers,Egypt,Unknown,0,6,Explosives,0
2016,10,18,0,North Sinai,Bir Lahfan,33.871746,31.006923,1,0,2,Armed Assault,4,Military,36,Military Checkpoint,Checkpoint,Egypt,Unknown,0,6,Explosives,7
2016,10,18,0,North Sinai,Sheikh Zuweid,34.117064,31.212225,1,0,3,Bombing/Explosion,4,Military,35,Military Transportation/Vehicle (excluding convoys),Armored Vehicle,Egypt,Sinai Province of the Islamic State,0,6,Explosives,2
2016,10,21,0,North Sinai,Arish,33.800864,31.126646,1,0,3,Bombing/Explosion,3,Police,23,Police Patrol (including vehicles and convoys),Vehicle,Egypt,Unknown,0,6,Explosives,2
2016,10,21,0,North Sinai,Rafah,34.241281,31.250196,1,0,2,Armed Assault,13,Other,63,Ambulance,Ambulance,Egypt,Sinai Province of the Islamic State,0,5,Firearms,0
2016,10,22,0,North Sinai,Sheikh Zuweid,34.117064,31.212225,0,0,3,Bombing/Explosion,20,Unknown,,,Unknown,Egypt,Unknown,0,6,Explosives,0
2016,10,22,0,North Sinai,Al-Kharouba,33.955927,31.163713,0,0,3,Bombing/Explosion,4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Forces,Egypt,Muslim extremists,0,6,Explosives,1
2016,10,22,0,Qalyubia,El Obour,31.479895,30.228341,1,0,1,Assassination,4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Brigadier General: Adel Rajaaie,Egypt,Revolution's Brigade,0,5,Firearms,1
2016,10,24,0,North Sinai,Unknown,33.617577,30.608472,0,0,3,Bombing/Explosion,20,Unknown,,,Unknown,Egypt,Unknown,0,6,Explosives,0
2016,10,25,0,North Sinai,Sheikh Zuweid,34.117064,31.212225,1,0,2,Armed Assault,4,Military,36,Military Checkpoint,Checkpoint,Egypt,Unknown,0,5,Firearms,1
2016,10,27,0,North Sinai,Al-Kharasin,34.194079,31.2414,1,0,3,Bombing/Explosion,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Civilians,Egypt,Unknown,0,6,Explosives,3
2016,10,27,0,North Sinai,Unknown,33.617577,30.608472,0,0,3,Bombing/Explosion,20,Unknown,,,Unknown,Egypt,Unknown,0,6,Explosives,0
2016,10,28,0,North Sinai,Sheikh Zuweid,34.117064,31.212225,0,0,3,Bombing/Explosion,20,Unknown,,,Unknown,Egypt,Sinai Province of the Islamic State,0,6,Explosives,0
2016,10,28,0,Cairo,Cairo,31.334314,30.084628,1,0,3,Bombing/Explosion,3,Police,23,Police Patrol (including vehicles and convoys),Convoy,Egypt,Muslim extremists,0,6,Explosives,1
2016,10,29,0,North Sinai,Gora,34.146268,31.082872,1,0,3,Bombing/Explosion,4,Military,35,Military Transportation/Vehicle (excluding convoys),Vehicle,Egypt,Sinai Province of the Islamic State,0,6,Explosives,2
2016,10,29,0,North Sinai,Rafah,34.241281,31.250196,1,0,2,Armed Assault,3,Police,24,Police Checkpoint,Checkpoint,Egypt,Sinai Province of the Islamic State,0,5,Firearms,0
2016,10,29,0,North Sinai,Rafah,34.241281,31.250196,1,0,2,Armed Assault,3,Police,24,Police Checkpoint,Checkpoint,Egypt,Sinai Province of the Islamic State,0,5,Firearms,0
2016,10,29,0,North Sinai,Sheikh Zuweid,34.117064,31.212225,1,0,9,Unknown,4,Military,35,Military Transportation/Vehicle (excluding convoys),Vehicle,Egypt,Unknown,0,13,Unknown,0
2016,10,29,0,North Sinai,Bir Lahfan,33.871746,31.006923,1,0,2,Armed Assault,3,Police,24,Police Checkpoint,Checkpoint,Egypt,Unknown,0,5,Firearms,1
2016,10,30,0,North Sinai,Sheikh Zuweid,34.117064,31.212225,1,0,2,Armed Assault,4,Military,29,Military Unit/Patrol/Convoy,Unit,Egypt,Unknown,0,5,Firearms,1
2016,10,30,0,North Sinai,Arish,33.800864,31.126646,1,1,3,Bombing/Explosion,3,Police,23,Police Patrol (including vehicles and convoys),Convoy,Egypt,Sinai Province of the Islamic State,0,6,Explosives,1
2016,10,30,0,North Sinai,Unknown,33.617577,30.608472,0,0,3,Bombing/Explosion,4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Forces,Egypt,Unknown,0,6,Explosives,0
2016,10,31,0,North Sinai,Bir Main,34.392049,30.882597,1,0,3,Bombing/Explosion,3,Police,23,Police Patrol (including vehicles and convoys),Patrol,Egypt,Unknown,0,6,Explosives,1
2016,10,31,0,North Sinai,Arish,33.800864,31.126646,1,0,2,Armed Assault,4,Military,36,Military Checkpoint,Checkpoint,Egypt,Unknown,0,5,Firearms,1
2016,11,1,0,North Sinai,Al-Kuntilla,34.681667,30.002778,1,0,3,Bombing/Explosion,3,Police,23,Police Patrol (including vehicles and convoys),Vehicle,Egypt,Unknown,0,6,Explosives,1
2016,11,1,1,North Sinai,Arish,33.800864,31.126646,1,0,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,68,Named Civilian,Civilian: Hossam Salah El-Solmeya,Egypt,Sinai Province of the Islamic State,0,13,Unknown,1
2016,11,1,0,North Sinai,Unknown,34.227465,31.1489,1,0,2,Armed Assault,4,Military,36,Military Checkpoint,Checkpoint,Egypt,Unknown,0,5,Firearms,1
2016,11,3,1,North Sinai,Arish,33.800864,31.126646,1,0,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,68,Named Civilian,Civilian: Abd-al-Rahman,Egypt,Sinai Province of the Islamic State,0,5,Firearms,
2016,11,4,0,North Sinai,Arish,33.800864,31.126646,1,0,1,Assassination,4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Brigadier General: Hesham Mahmoud Abualazm,Egypt,Sinai Province of the Islamic State,0,5,Firearms,1
2016,11,4,0,Cairo,Cairo,31.334314,30.084628,0,0,1,Assassination,2,Government (General),14,Judge/Attorney/Court,Vehicle of Judge: Ahmed Abul Fetouh,Egypt,Hasam Movement,0,6,Explosives,0
2016,11,6,0,North Sinai,Ar Rusum,34.175,31.250833,1,0,3,Bombing/Explosion,14,Private Citizens & Property,76,House/Apartment/Residence,House,Egypt,Unknown,0,6,Explosives,1
2016,11,7,0,North Sinai,Arish,33.800864,31.126646,0,0,3,Bombing/Explosion,20,Unknown,,,Unknown,Egypt,Unknown,0,6,Explosives,0
2016,11,7,0,North Sinai,Sheikh Zuweid,34.117064,31.212225,1,0,3,Bombing/Explosion,3,Police,25,Police Security Forces/Officers,Conscripts,Egypt,Unknown,0,6,Explosives,1
2016,11,7,0,North Sinai,Sheikh Zuweid,34.117064,31.212225,1,0,3,Bombing/Explosion,3,Police,25,Police Security Forces/Officers,Conscripts,Egypt,Unknown,0,6,Explosives,1
2016,11,7,0,North Sinai,Rafah,34.241281,31.250196,1,0,3,Bombing/Explosion,14,Private Citizens & Property,76,House/Apartment/Residence,House,Egypt,Unknown,0,6,Explosives,0
2016,11,7,0,North Sinai,Rafah,34.241281,31.250196,1,0,3,Bombing/Explosion,14,Private Citizens & Property,76,House/Apartment/Residence,House,Egypt,Unknown,0,6,Explosives,0
2016,11,7,1,North Sinai,Arish,33.800864,31.126646,1,0,6,Hostage Taking (Kidnapping),8,Educational Institution,48,Teacher/Professor/Instructor,Teacher: Hamdy El-Abed El-Obaidat,Egypt,Sinai Province of the Islamic State,0,13,Unknown,1
2016,11,7,0,Cairo,New Cairo,31.456419,30.026531,1,0,3,Bombing/Explosion,7,Government (Diplomatic),45,"Diplomatic Personnel (outside of embassy, consulate)",Vehicle of Diplomatic Counselor: Inaam Ben Yaga,Libya,Unknown,0,6,Explosives,0
2016,11,8,0,North Sinai,Arish,33.800864,31.126646,0,0,3,Bombing/Explosion,20,Unknown,,,Unknown,Egypt,Unknown,0,6,Explosives,0
2016,11,8,0,North Sinai,Gora,34.146268,31.082872,1,0,3,Bombing/Explosion,4,Military,35,Military Transportation/Vehicle (excluding convoys),Vehicle,Egypt,Unknown,0,6,Explosives,0
2016,11,9,0,North Sinai,Arish,33.800864,31.126646,1,0,3,Bombing/Explosion,20,Unknown,,,Unknown,Egypt,Unknown,0,6,Explosives,0
2016,11,13,0,North Sinai,Sheikh Zuweid,34.117064,31.212225,1,0,3,Bombing/Explosion,4,Military,35,Military Transportation/Vehicle (excluding convoys),Vehicle,Egypt,Unknown,0,6,Explosives,1
2016,11,13,0,North Sinai,Unknown,33.617577,30.608472,0,0,3,Bombing/Explosion,4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Soldiers,Egypt,Sinai Province of the Islamic State,0,6,Explosives,0
2016,11,13,1,North Sinai,Arish,33.800864,31.126646,1,0,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,68,Named Civilian,Civilian: Raed Saied,West Bank and Gaza Strip,Sinai Province of the Islamic State,0,13,Unknown,
2016,11,13,0,North Sinai,Sheikh Zuweid,34.117064,31.212225,1,0,3,Bombing/Explosion,4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Soldiers,Egypt,Unknown,0,6,Explosives,1
2016,11,13,0,North Sinai,Sheikh Zuweid,34.117064,31.212225,1,0,3,Bombing/Explosion,4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Soldiers,Egypt,Unknown,0,6,Explosives,0
2016,11,13,0,North Sinai,Sheikh Zuweid,34.117064,31.212225,1,0,3,Bombing/Explosion,4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Soldiers,Egypt,Unknown,0,6,Explosives,0
2016,11,14,0,North Sinai,Sheikh Zuweid,34.117064,31.212225,0,0,3,Bombing/Explosion,20,Unknown,,,Unknown,Egypt,Muslim extremists,0,6,Explosives,0
2016,11,16,0,North Sinai,Unknown,33.617577,30.608472,0,0,3,Bombing/Explosion,20,Unknown,,,Unknown,Egypt,Unknown,0,6,Explosives,0
2016,11,16,0,North Sinai,Arish,33.800864,31.126646,0,1,3,Bombing/Explosion,4,Military,36,Military Checkpoint,Checkpoint,Egypt,Sinai Province of the Islamic State,0,6,Explosives,9
2016,11,17,0,North Sinai,Unknown,33.617577,30.608472,0,0,3,Bombing/Explosion,20,Unknown,,,Unknown,Egypt,Muslim extremists,0,6,Explosives,0
2016,11,17,0,North Sinai,Arish,33.800864,31.126646,1,0,3,Bombing/Explosion,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Civilians,Egypt,Sinai Province of the Islamic State,0,6,Explosives,0
2016,11,18,0,North Sinai,Sheikh Zuweid,34.117064,31.212225,0,0,9,Unknown,4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Soldiers,Egypt,Unknown,0,13,Unknown,24
2016,11,6,1,North Sinai,Arish,33.800864,31.126646,1,0,1,Assassination,15,Religious Figures/Institutions,85,Religious Figure,Cleric: Shaykh Sulayman Abu Hiraz,Egypt,Sinai Province of the Islamic State,0,5,Firearms,1
2016,11,23,0,North Sinai,Sheikh Zuweid,34.117064,31.212225,1,0,3,Bombing/Explosion,2,Government (General),20,Intelligence,Conscript,Egypt,Unknown,0,6,Explosives,0
2016,11,24,0,North Sinai,Arish,33.800864,31.126646,1,1,3,Bombing/Explosion,4,Military,36,Military Checkpoint,Al Gaz Checkpoint,Egypt,Sinai Province of the Islamic State,0,6,Explosives,15
2016,11,24,0,Cairo,New Cairo,31.456419,30.026531,1,0,3,Bombing/Explosion,3,Police,22,"Police Building (headquarters, station, school)",Ring Road Police Station,Egypt,Unknown,0,6,Explosives,0
2016,11,25,0,Sohag,An Naghamish,32.058755,26.220964,1,0,9,Unknown,14,Private Citizens & Property,75,Village/City/Town/Suburb,Village,Egypt,Unknown,0,13,Unknown,0
2016,11,29,0,North Sinai,Rafah,34.241281,31.250196,1,0,9,Unknown,3,Police,24,Police Checkpoint,Haqq al-Hisan Checkpoint,Egypt,Unknown,0,13,Unknown,3
2016,12,1,0,South Sinai,Ras es-Sidr,32.713285,29.590594,0,0,3,Bombing/Explosion,20,Unknown,,,Unknown,Egypt,Unknown,0,6,Explosives,0
2016,12,3,0,North Sinai,Sheikh Zuweid,34.117064,31.212225,1,0,2,Armed Assault,4,Military,36,Military Checkpoint,Checkpoint,Egypt,Sinai Province of the Islamic State,0,5,Firearms,3
2016,12,4,0,North Sinai,Sheikh Zuweid,34.117064,31.212225,0,0,3,Bombing/Explosion,20,Unknown,,,Unknown,Egypt,Sinai Province of the Islamic State,0,6,Explosives,0
2016,12,6,0,North Sinai,Sheikh Zuweid,34.117064,31.212225,1,0,3,Bombing/Explosion,8,Educational Institution,49,School/University/Educational Building,School,Egypt,Unknown,0,6,Explosives,0
2016,12,7,0,North Sinai,Kharubah,34.136125,31.17308,1,0,3,Bombing/Explosion,4,Military,35,Military Transportation/Vehicle (excluding convoys),Vehicle,Egypt,Unknown,0,6,Explosives,1
2016,12,7,0,North Sinai,Arish,33.800864,31.126646,1,0,3,Bombing/Explosion,4,Military,35,Military Transportation/Vehicle (excluding convoys),Vehicle,Egypt,Unknown,0,6,Explosives,0
2016,12,9,0,Giza,Giza,31.185193,30.022924,1,0,3,Bombing/Explosion,3,Police,24,Police Checkpoint,Checkpoint,Egypt,Hasam Movement,0,6,Explosives,6
2016,12,9,0,Kafr el-Sheikh,Kafr el-Sheikh,30.942169,31.111961,1,0,3,Bombing/Explosion,3,Police,23,Police Patrol (including vehicles and convoys),Vehicle,Egypt,Unknown,0,6,Explosives,1
2016,12,11,0,Cairo,Cairo,31.334314,30.084628,1,1,3,Bombing/Explosion,15,Religious Figures/Institutions,86,Place of Worship,Church,Egypt,Islamic State in Egypt,0,6,Explosives,29
2016,12,12,0,North Sinai,At Tumah,34.087422,31.16983,0,0,3,Bombing/Explosion,20,Unknown,,,Unknown,Egypt,Unknown,0,6,Explosives,0
2016,12,12,0,North Sinai,Muqataah,34.196793,31.172319,1,0,3,Bombing/Explosion,3,Police,23,Police Patrol (including vehicles and convoys),Vehicle,Egypt,Unknown,0,6,Explosives,4
2016,12,14,0,North Sinai,Arish,33.800864,31.126646,1,0,3,Bombing/Explosion,3,Police,23,Police Patrol (including vehicles and convoys),Vehicle,Egypt,Unknown,0,6,Explosives,0
2016,12,14,0,North Sinai,Masaeed,33.72472,31.116554,1,0,2,Armed Assault,3,Police,24,Police Checkpoint,Checkpoint,Egypt,Sinai Province of the Islamic State,0,5,Firearms,1
2016,12,25,0,North Sinai,Arish,33.800864,31.126646,1,0,3,Bombing/Explosion,3,Police,23,Police Patrol (including vehicles and convoys),Vehicle,Egypt,Unknown,0,6,Explosives,1
2016,12,31,0,North Sinai,Arish,33.800864,31.126646,1,0,3,Bombing/Explosion,3,Police,23,Police Patrol (including vehicles and convoys),Vehicle,Egypt,Sinai Province of the Islamic State,0,6,Explosives,2
2017,1,1,0,Cairo,Cairo,31.334314,30.084628,1,0,3,Bombing/Explosion,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Civilians,Egypt,Unknown,0,6,Explosives,0
2017,1,3,0,Faiyum,Ibsheway,30.682439,29.360999,1,0,2,Armed Assault,3,Police,23,Police Patrol (including vehicles and convoys),Vehicle,Egypt,Hasam Movement,0,5,Firearms,1
2017,1,3,0,Alexandria,Alexandria,29.894987,31.18051,1,0,2,Armed Assault,1,Business,7,Retail/Grocery/Bakery,Shopkeeper of Alcohol Store,Egypt,Muslim extremists,0,9,Melee,1
2017,1,6,0,North Sinai,Hasna,33.785693,30.4653,1,0,2,Armed Assault,4,Military,36,Military Checkpoint,10 Zamzam Aerial Monitoring Checkpoint,Egypt,Sinai Province of the Islamic State,0,6,Explosives,4
2017,1,6,0,South Sinai,Taba,34.896899,29.492478,1,0,2,Armed Assault,4,Military,36,Military Checkpoint,Aerial Monitoring Checkpoints,Egypt,Sinai Province of the Islamic State,0,6,Explosives,2
